car_id,title,model,price_million,description,odo,registration,origin,condition,warranty,year,version,gearbox,fuel,body_type,seats,drivetrain,horse_power,torque,engine_capacity,fuel_consumption,airbags,ground_clearance,doors,unladen_weight,gross_weight,image_folder,url
p7_s10_1774727555,"Mazda CX8 2022 Premium 2.5L, 1 cầu, màu xám,5v6km",CX-8,829.0,"Mazda CX8 2022 Premium 2.5L, 1 cầu,màu xám còn rất mới đẹp. - Odo 56.000 km, biển số 49 Lâm Đồng.. - Trang bị camera 360,2 ghế chỉnh điện,loa bose, cốp điện,... - Đăng kiểm đến 8/2026. * Giá bán 829 triệu còn bớt lộc. * Bao rút hồ sơ gốc. * Hỗ trợ sang tên các tỉnh. * Hỗ trợ hồ sơ trả góp ngân hàng. * Hỗ trợ giao xe tận nơi. * Thu đổi xe tận nơi giá cao.  *** Cam kết chất lượng xe bán ra : + Không tai nạn, không cháy nổ  + Không ngập nước, thủy kích. + Động cơ,hộp số, khung gầm nguyên bản. + Bảo hành 6 tháng/5000km cho động cơ, hộp số.",56000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2022,2.5 Premium,Tự động,Xăng,SUV / Cross over,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,> 1 tấn,> 2 tấn,car_p7_s10_1774727555,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/131434814.htm
p7_s11_1774727568,Mazda 3 Luxury 2020 xanh cavansite Odo 22.000 km,Mazda 3,499.0,"Xe bản 1.5 Luxury sản xuất 2020 đăng ký lần đầu 1/2021, Odo 22.000 km full lịch sử hãng. Xe chạy lướt rất đẹp không lỗi nhỏ, cam kết không đâm đụng ngập nước bao check mọi nơi theo yêu cầu. Xe 1 chủ mua mới đứng tên cá nhân ký công chứng mua bán hoặc uỷ quyền đều được., có thể trao đổi xe bù trừ giá cả hợp lý.",22000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2020,Sedan 1.5L Luxury,Tự động,Xăng,Sedan,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,> 1 tấn,> 2 tấn,car_p7_s11_1774727568,https://xe.chotot.com/mua-ban-oto-quan-11-tp-ho-chi-minh/131462162.htm
p7_s12_1774727579,Mazda 3 FL màu Trắng- Bán trực tiếp người dùng.,Mazda 3,410.0,"Mazda 3 FL màu trắng, xe 5 chỗ, dùng nhiên liệu xăng, sản xuất tại Việt Nam.  - Xe độ đèn full trước sau, ốp pô Mercedes, led hậu viền led Mer full xe.  - Khuyếch tán nước hoa Mer, camera hành trình HP, áp suất lốp.  - Mâm dự phòng như bánh chính, Apple CarPlay, gập gương tự động, gương sấy tích hợp xi nhan.  - Phủ gầm, kính lái xịn dán 3M.  - Đăng kiểm đến 11/2026, bảo hiểm Liberty thân vỏ mới mua đến 12/11/2026.  - Bảo dưỡng full tại hãng, chạy phần mềm Mazda tiếng Việt, set được chế độ giới hạn tốc độ. - Test thoải mái - Em bán cho người dùng trực tiếp. -Xe gia đình nên đi rất kỹ",95000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2017,N/A,Tự động,Xăng,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p7_s12_1774727579,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/130882024.htm
p7_s13_1774727586,Mazda CX5 2016 2.5AT Đỏ,CX-5,448.0,"Mình cần bán Mazda CX5 2016 bản cao cấp 2.5AT xe cực đẹp , cam kết ko tai nạn ngập nước thuỷ kích, máy số nguyên bản, ai mua ko tin tưởng có thể nhờ người qua xem thoải mái ạ",90000,Có,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2016,2.5 AT 2WD,Tự động,Xăng,SUV / Cross over,5,2WD,185 HP @5700 RPM,250Nm @3200 RPM,2.5,6.7,2,N/A,5,> 1 tấn,> 2 tấn,car_p7_s13_1774727586,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/131461453.htm
p7_s14_1774727598,Cần bán Mazda3 2017 FL thắng điện tự động,Mazda 3,385.0,"Cần bán Mazda3 2017 FL thắng điện 👉 Odo chuẩn 7v  👉 Xe đã lên kha khá đồ chơi  👉 Keo chỉ , máy số zin nguyên bản, không đâm va , không ngập nước. Bao check test trước khi giao dịch.",70000,Có,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2017,1.5 AT,Tự động,Xăng,Hatchback,Khác,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p7_s14_1774727598,https://xe.chotot.com/mua-ban-oto-quan-cam-le-da-nang/131460682.htm
p7_s15_1774727611,Mazda CX-8 Trắng 7 chỗ,CX-8,670.0,"Mazda CX-8 màu trắng, xe 7 chỗ rộng rãi, phù hợp gia đình.   - Hộp số tự động, động cơ xăng vận hành êm ái.   - Thiết kế sang trọng, nội thất tiện nghi.   - Xe giữ gìn cẩn thận, sẵn sàng sử dụng.",98999,Có,Nhật Bản,Đã sử dụng,Bảo hành hãng,2019,Luxury,Tự động,Xăng,SUV / Cross over,7,FWD,188 Hp @ 6000 rpm,252Nm @ 4000 rpm,2.5,5.7,N/A,200,5,> 1 tấn,> 2 tấn,car_p7_s15_1774727611,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/131448952.htm
p7_s16_1774727620,Cần gả em Mazda 6 2015 2.5 AT - 94000 km,Mazda 6,380.0,"Mazda 6 2015 bản 2.5 mạnh mẽ, Odo 9,5v  Bản full 2 ghế điện, độ volang cacbon",95000,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2015,2.5 AT,Tự động,Xăng,Sedan,5,FWD,185 HP @5700 RPM,250 Nm @3200 RPM,2.5,6.3,2,165,4,> 1 tấn,> 2 tấn,car_p7_s16_1774727620,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/131005686.htm
p7_s17_1774727631,🚘Mazda CX 8 2020 Deluxe -Đã trang bị full options,Mazda Other,679.0,"🌸 𝐌𝐚𝐳𝐝𝐚 𝐂𝐗-𝟖 𝟐.𝟓𝐀𝐓 𝐌𝐨𝐝𝐞𝐥 𝟐𝟎𝟐𝟏 𝐒𝐢𝐞̂𝐮 Đ𝐞̣𝐩 🌸  🫐 Xe màu Đen / Nội thất Đen 🗓️ Sản xuất :2020 ⏱️ ODO: 6v km Full Ls Hãng  ⚙️ Xe trang bị: Động cơ Skyactiv-G 2.5L, Hộp số tự động 6 cấp, Hệ thống đèn full LED, Mâm hợp kim 19 inch, Ghế chỉnh điện bọc da cao cấp, Điều hoà 3 vùng độc lập, Màn hình 7 inch kết nối Apple Carplay và Android Auto, 6 Loa, Cốp điện, 6 túi khí, Camera sau,….  ⚙️ Trang bị thêm: Film cách nhiệt, Camera 360, Cam hành trình, HUD kính lái, Cốp điện, thảm lót sàn,…  🌸 Giá chào: 679 Triệu  ✨ 𝐂𝐚𝐦 𝐤𝐞̂́𝐭 bằng văn bản 📝  ⚠️Không đâm đụng  🌊Không ngập nước  ⏱️Không tua km   ✅ Động Cơ, Hộp Số nguyên bản  ✅ Bảo hành 3 tháng hoặc 5.000km  ✅ Test hãng toàn quốc, Giao xe tận nơi.  🏦 𝐇𝐨̂̃ 𝐭𝐫𝐨̛̣ 𝐯𝐚𝐲 𝐧𝐠𝐚̂𝐧 𝐡𝐚̀𝐧𝐠 𝐭𝐨̂́𝐢 đ𝐚 𝟔𝟎-𝟕𝟎% 𝐯𝐨̛́𝐢 𝐥𝐚̃𝐢 𝐬𝐮𝐚̂́𝐭 𝐭𝐨̂́𝐭 𝐧𝐡𝐚̂́𝐭  📲Liên hệ ngay để nhận thêm thông tin và thật nhiều ưu đãi nhé!",60000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2020,Deluxe,Tự động,Xăng,SUV / Cross over,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,> 1 tấn,> 2 tấn,car_p7_s17_1774727631,https://xe.chotot.com/mua-ban-thanh-pho-thu-duc-tp-ho-chi-minh/131442213.htm
p7_s18_1774727643,2023 2.5 Premium AWD - 23000 km,Mazda Other,868.0,"🚗 MAZDA CX8 2.5 PREMIUM 7 CHỖ – 1 CẦU – GIÁ CHỈ 868 TRIỆU 🚗 Cần bán chiếc Mazda CX8 bản 2.5 Premium – mẫu SUV 7 chỗ cực kỳ rộng rãi, phù hợp gia đình hoặc đi công việc. 🔹 Thông tin chi tiết: Phiên bản: 2.5 Premium (1 cầu) Odo: 23.000 km (chuẩn zin) Xe tư nhân chính chủ sử dụng Bảo dưỡng hãng đầy đủ, lịch sử rõ ràng Cam kết xe zin 100% – không lỗi – không tai nạn 🔹 Ưu điểm nổi bật: ✔ Động cơ 2.5L mạnh mẽ, vận hành êm ái, tiết kiệm � ✔ Form dáng SUV cao to, cực kỳ đầm chắc ✔ Nội thất rộng rãi 7 chỗ, đi gia đình cực kỳ thoải mái ✔ Trang bị full option: Nội thất cao cấp, Camera 360, ghế điện, nhớ ghế, loa boss sub gầm, cảnh báo điểm mù Cảnh báo lệch làn, giữ làn Phanh tay điện tử, Auto Hold Màn hình giải trí, Apple CarPlay ✔ Hệ thống an toàn cao cấp i-Activsense 🔹 Giá bán cực tốt: 💰 868 triệu  🔹 Hỗ trợ: Hỗ trợ ngân hàng, trả góp nhanh gọn Bao rút hồ sơ, sang tên 📍 Xem xe tại: Dĩ An – Bình Dương 📞 Liên hệ: Huy Luân Auto",23000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2023,2.5 Premium AWD,Tự động,Xăng,SUV / Cross over,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,> 1 tấn,> 2 tấn,car_p7_s18_1774727643,https://xe.chotot.com/mua-ban-thanh-pho-di-an-binh-duong/131392758.htm
p8_s0_1774727664,Mazda 3 2009 - 172000 km,Mazda 3,190.0,Xe gia đình anh em cần liên hệ. A e có thiện chí có bớt lộc,172000,Có,Đài Loan,Đã sử dụng,Bảo hành hãng,2009,N/A,Tự động,Xăng,Sedan,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p8_s0_1774727664,https://xe.chotot.com/mua-ban-oto-huyen-chau-thanh-ben-tre/131458101.htm
p8_s1_1774727668,This site can’t be reached,Mazda Other,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,car_p8_s1_1774727668,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/131458063.htm
p8_s2_1774727671,"Mazda BT 50 2016 std nhà chạy kĩ, cần bán",Mazda Other,348.0,"Đổi xe nhà cần bán Bt50 2016 rất đẹp, đi đó giờ k đâm va chỉ xướt sát sơn dặm, máy móc zin, nắp thùng thấp, bảo dưỡng định kì, cách âm cực kì tốt, xe có lên màn hình bọc trần ghế đầy đủ, lốp mới, mua về chỉ chạy k phải làm gì cũng mới bảo dưỡng và đăng kiểm, ai mua liên hệ xin cảm ơn",152000,N/A,Thái Lan,Đã sử dụng,Bảo hành hãng,2016,N/A,Tự động,Dầu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p8_s2_1774727671,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/130928098.htm
p8_s3_1774727683,Mazda 3 2025 Premium 11.000 km Trắng,Mazda 3,669.0,"🚗 MAZDA 3 PREMIUM 2025 - SIÊU LƯỚT, CHƯA HẾT RODA 🚗 Odo 11.000km cho một chiếc đời 2025 thì đúng chuẩn SIÊU LƯỚT, sơn zin cả xe, nội thất còn thơm mùi mới. • Sản xuất: 2025 (Model mới nhất) • Odo: 11.000 km (Full lịch sử bảo dưỡng hãng) • Động cơ: SkyActiv-G 1.5L – Công nghệ phun xăng trực tiếp, cực kỳ tiết kiệm và bền bỉ. • Hộp số: Tự động 6 cấp (Vận hành mượt mà, phản ứng nhanh nhạy). • Công nghệ: Bản Premium full option, trang bị gói an toàn cao cấp i-Activsense (Phanh thông minh, giữ làn, cảnh báo điểm mù...). • Nội thất: Thiết kế KODO tinh tế, màn hình HUD, loa cao cấp, cửa sổ trời.",11000,N/A,Nhật Bản,Đã sử dụng,Bảo hành hãng,2025,N/A,Tự động,Xăng,Sedan,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p8_s3_1774727683,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/131374023.htm
p8_s4_1774727695,MADAZ CX5 2.0 PREMIUM SX v ĐK 21,CX-5,699.0,"Chính chủ nâng đời cần Pass lại MADAZ CX5 2.0 PREMIUM T12/21 full kịch đồ mà rất mới . Xe bản Full Options: chìa khoá thông mình khởi động Startop, của nóc túi khí quanh xe, cốp điện, ghế nhớ chỉnh điện 2 bên, loa Bose, phanh tay điện tử, cruicontroll ga tự động…vvv. AE quan tâm liên hệ để sở hữu e hoa hậu Madaz",55000,N/A,Việt Nam,Đã sử dụng,Bảo hành hãng,2021,2.0 Premium,Tự động,Xăng,SUV / Cross over,Khác,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p8_s4_1774727695,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/130503291.htm
p8_s5_1774727706,Mazda 3 2022 Luxury Đỏ,Mazda 3,530.0,"Mazda 3 2022 bản luxury 1 Đời Chủ Odo 9v bao chuẩn , gầm bệ khoan máy sáng bóng cực kỳ đẹp , Keo Chỉ Máy Số Zin .  Bao không đâm đụng , ngập lụt , thuỷ kích ạ . Xe Chuẩn có sơn dậm spa vài chỗ , có sao nói vậy cho khỏi mất thời gian , bao thầy thợ test check kiểu gì cũng đc hết ạ .  Giá 530tr ☎️ ***",90000,Có,Nước khác,Đã sử dụng,Bảo hành hãng,2022,1.5L Luxury,Tự động,Xăng,Sedan,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p8_s5_1774727706,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/131456847.htm
p8_s6_1774727716,Mazda CX 5 2016 2.0 AT Một Chủ Mua Mới,Mazda Other,465.0,"🚘 Mazda Cx5 2.0 Sx 2016 Một Chủ Mua Mới  - Odo 10Vạn Chuẩn  - Xe Rin Ko Lỗi Máy Số Rin, Cửa Nẻo Keo Chỉ Rin  Giá 465 Triệu ( Bao Hồ Sơ ) ☎️ ***. ☎️ ***.",105000,N/A,Việt Nam,Đã sử dụng,Bảo hành hãng,2016,2.0 AT,Tự động,Xăng,SUV / Cross over,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p8_s6_1774727716,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/131456462.htm
p8_s7_1774727725,🚘Mazda CX5 2024 Premium Sport siêu đẹp🚘,CX-5,825.0,"💥Hàng chiến lược💥 🚘Mazda Cx5 2024 Premium Sport 2.0 🚘 📌 Odo 2 vạn 7 , bảo dưỡng full hãng 📌 Trang bị body viền đen, option miên man, rada i-Actisense  📌 Hàng ghế trước chỉnh điện, cốp điện, làm mát ghế, 2 chế độ lái, autohold, cam 360, màn hình có kết nối apple carplay không dây v.v.. 📌 Cam kết xe đẹp không lỗi , bao check hãng hoặc garage theo yêu cầu 🏦Hỗ trợ Bank 70%      𝐂𝐀𝐌 𝐊𝐄̂́𝐓 𝐂𝐇𝐀̂́𝐓 𝐋𝐔̛𝐎̛̣𝐍𝐆 ✅ Không đâm đụng. ✅ Không ngập nước, thuỷ kích. ✅ Máy móc, hộp số nguyên bản. ✅ Nguồn gốc xuất xứ rỏ ràng, hồ sơ hợp lệ. ✅Thủ tục nhanh gọn giao xe ngay.  𝐂𝐇𝐄̂́ Đ𝐎̣̂ Đ𝐀̉𝐌 𝐁𝐀̉𝐎: 📌 Hỗ trợ Test Hãng, Gara theo yêu cầu của khách.  📌 Nếu không đúng cam kết sẽ thu hồi xe bằng giá bán ra và bồi thường tất cả chi phí cho khách. 📌 Xe được kiểm tra nghiêm ngặc trước khi bán ra thị trường. 📌 Hỗ trợ bảo hàng, bảo dưỡng 6 tháng hoặc 10.000 kilomets  𝐔̛𝐔 Đ𝐀̃𝐈 Đ𝐀̣̆𝐂 𝐁𝐈𝐄̣̂𝐓: 🏦 Hỗ trợ trả góp 60% giá trị xe (cho những xe từ 2019 trở lên). 💵 Lãi suất hấp dẫn, thủ tục nhanh chóng  Với uy tín của 1 cửa hàng lớn, trên 30 đầu xe đang bán ra, chúng tôi xin cam kết: 👉 Xe bán ra không đâm đụng, không ngập nước, nếu sai sẽ bồi thường gấp đôi tiền cọc. 👉 Xe được kiểm tra nghiêm ngặt trước khi bán ra thị trường, nên khách hàng tuyệt đối yên tâm. 👉 Bảo hành 6 tháng, hoặc 10.000 kilomet. 👉 Thủ tục nhanh gọn giao xe ngay. 💥💥 Đặc biệt chúng tôi có hỗ trợ trả góp qua bank lên đến 60% giá trị xe ( cho những xe sx từ 2019) __________ 𝐀𝐝𝐝𝐫𝐞𝐬𝐬: 119 𝐋𝐞̂ 𝐇𝐨̂̀𝐧𝐠 𝐏𝐡𝐨𝐧𝐠, 𝐓𝐚̂𝐧 Đ𝐨̂𝐧𝐠 𝐇𝐢𝐞̣̂𝐩, 𝐃𝐢̃ 𝐀𝐧, 𝐁𝐢̀𝐧𝐡 𝐃𝐮̛𝐨̛𝐧𝐠",27000,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2024,Premium Sport 2.0 AT,Tự động,Xăng,SUV / Cross over,Khác,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p8_s7_1774727725,https://xe.chotot.com/mua-ban-oto-thanh-pho-di-an-binh-duong/131456349.htm
p8_s8_1774727733,MAZDA 2 SEDAN 1.5AT LUXURY 2019 NHẬP THÁI 1 CHỦ,Mazda 2,365.0,"Mazda2 sedan 1.5AT Luxury 2019 nhập Thái, màu trắng, xe cá nhân 1 chủ từ đầu đk T3/2020, đã đi 36 .000 Km, xe sử dụng kỹ, bảo dưỡng đầy đủ, còn mới cứng. - Xe trang bị: Ghế da pha nỉ, màn hình kết nối apple carplay, cam lùi, cảm biến lùi, đèn led , ga tự đông cruise control, … - Cam kết xe đẹp nguyên bản, bao check test toàn quốc. - Giá 365tr, còn bớt lộc khi xem xe. - Cảm ơn ac đã quan tâm LH ĐT bên dưới để xem xe",36000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2019,Prestige 2.2 AT HTRAC,Tự động,Xăng,SUV / Cross over,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,> 1 tấn,> 2 tấn,car_p8_s8_1774727733,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/131160264.htm
p8_s9_1774727742,Mazda 3 Luxury 2023 Trắng 27.000km Full LS Hãng,Mazda 3,589.0,Mazda 3 Luxury 2023 Odo:27.000km Xe bảo dưỡng full hãng  Giá:589tr xem xe còn thương lượng  Xe cam kết không đâm va ngập nước thuỷ kích  Xe bao check test toàn quốc Lh:***,27000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2023,N/A,Tự động,Xăng,Sedan,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p8_s9_1774727742,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/131166271.htm
p8_s10_1774727751,MADAZ CX5 PREMIUM ĐẠI CHẤT ĐI ĐÚNG 3v5KM ZJN,CX-5,685.0,Lên cho AE siêu phẩm hiếm có khó tìm MADAZ CX5 2.0 PREMIUM T10/2020 đi đúng 35 nghìn Km Full LS Hãng sơn Zjn cả xe. Nội thất thơm phức mùi mới xe toàn để trong Hầm . Đời này mà xe nó mới như đời 2025 luôn AE ahhh. E nó là hàng Động Vật Quí Hiếm rồi. Lên AE tiêu dùng thông thái mua e này về đi thì quá là Yên Tâm luôn nhé…AE quan tâm liên hệ sớm để sở hữu e Hoa Hậu 102 này nhé. Thank,35000,N/A,Việt Nam,Đã sử dụng,Bảo hành hãng,2020,2.0L AT Premium,Tự động,Xăng,SUV / Cross over,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,> 1 tấn,> 2 tấn,car_p8_s10_1774727751,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/131218043.htm
p8_s11_1774727759,mazda3 1.5 sx 2016 odo 9v zin đét . xanh cavansai,Mazda 3,359.0,Xăng lên cao đi mazda3 là hêt bài . Máy 1.5 rât tiết kiệm nè  — Mazda3 sx 2016 xanh Cavansai . gốc sg chuẩn zin đét . Bánh sơ cua zin chưa dùng lần nào — Odo 9v km . 4 vỏ lốp mới thay dày cui . Xe mua về đúng nghĩa đổ xăng là đi . — Cam kết ko tai nạn - ko ngập nước . máy zin số zin - nắp dàn cò zin chưa mở - chân máy zin . Keo chỉ ko mất phân nào . 4 cửa zin ko chạm mở . Còn đủ 2 remost  — Nâng cấp đèn led siu sáng .,91000,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2016,1.5 AT Sedan,Tự động,Xăng,Sedan,5,FWD,112 HP @6000 RPM,144 Nm @4000 RPM,1.5,5,2,160,4,> 1 tấn,> 2 tấn,car_p8_s11_1774727759,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/130748868.htm
p8_s12_1774727768,MADAZ CX5 2.0 Premium đk T1/21 Đại Chất,CX-5,669.0,"Chính chủ nâng đời cần Pass lại MADAZ CX5 2.0 Premium full kịch đồ + gói độ 20tr kín 🧸đồ chơi… Chìa khoá thông mình khởi động Startop, phanh tay điện tử, túi khí quanh xe, volang tích hợp đủ thứ, cruicontroll ga tự động, cảnh bảo va chạm, cốp điện, màn hình Androi Camera 360 độ, cam hành trình các kiểu … AE quan tâm liên hệ( xe chưa hề bị va chạm v thuỷ kích máy số zjn AE yên tâm sử dụng nhé)",68000,N/A,Việt Nam,Đã sử dụng,Bảo hành hãng,2020,2.0L AT Premium,Tự động,Xăng,SUV / Cross over,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,> 1 tấn,> 2 tấn,car_p8_s12_1774727768,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/131217964.htm
p8_s13_1774727777,Mazda 3 1.5 Sedan bao máy số zin keo chỉ zin all,Mazda 3,355.0,"🚘 Mazda 3 1.5AT sản xuất 2016 full đồ chơi giá 355tr.  📝 Odo 86km xe cá nhân gia đình dùng, cam kết bằng văn bản chất lượng xe không cấn đụng, không ngập nước, máy móc nguyên bản, keo chỉ nguyên bản.  🎉 Full đồ chơi: Cửa sổ trời, màn android 15inch lớn, đèn pha 4 bi led, đèn daylight led, đèn hậu led, bi gầm led, ca lăng kim cương, ốp heo, ốp lẫy số, full nt da kem, trần da lộn, film cách nhiệt, mâm sơn đen, 2 chìa khóa,...  ☎️ *** - Auto 2K ✅ Xem xe TP. Thủ Đức, HCM.",86868,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2016,1.5 AT Sedan,Tự động,Xăng,Sedan,5,FWD,112 HP @6000 RPM,144 Nm @4000 RPM,1.5,5,2,160,4,> 1 tấn,> 2 tấn,car_p8_s13_1774727777,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/130670619.htm
p8_s14_1774727786,Mazda 2 2024 1.5 AT Đỏ,Mazda 2,395.0,"Mazda 2 sx 2024 1.5 AT Xe đã có màn hình, cam lùi cam hành trình, đèn pha full led, đèn gầm led.",43000,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2024,N/A,Tự động,Xăng,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p8_s14_1774727786,https://xe.chotot.com/mua-ban-oto-thanh-pho-tam-ky-quang-nam/131455075.htm
p8_s15_1774727795,Mazda 3 Luxury 2023 Trắng 16.000km 1 chủ từ đầu,Mazda 3,585.0,"🚗 Mazda 3 Luxury 2023 – Sedan quốc dân, form mới cực đẹp  ✨ Xe cực mới, phù hợp anh em cần xe đi gia đình hoặc chạy dịch vụ cao cấp.  🔹 Mazda 3 Luxury 2023 🔹 Odo: 16.000km 🔹 Giá: 5xx triệu  ✅ Cam kết: ✔️ Xe không đâm đụng – không ngập nước ✔️ Máy số zin 100% – odo chuẩn ✔️ Pháp lý rõ ràng – hỗ trợ bank 70% ✔️ Hỗ trợ sang tên – thu xe cũ giá cao  📞 Liên hệ: ***  #Mazda3 #Mazda3Luxury #Mazda32023 #MazdaCu #SedanHangC #XeLuot #OtoCuSaiGon #MuaBanOtoCu",16000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2023,1.5L Luxury,Tự động,Xăng,Sedan,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p8_s15_1774727795,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/131031655.htm
p8_s16_1774727801,Mazda 2 2023 1 chủ mua mới đẹp zin toàn bộ giá rẻ,Mazda 2,335.0,"Bán đổi xe Mazda 2 2023 mẫu mới 1 chủ nhập khẩu Thái Lan chất lượng xe zin đẹp căng sẵn dùng , dòng xe 5 chỗ thích hợp mọi gd mọi lứa tuổi, Sử dụng mọi ngành nghề đều rất kinh tế Rất phù hợp cho mọi người làm công việc nhẹ nhàng mà đi lại siêu nhỏ gọn chất lượng tiết kiệm Xe cam kết nguyên zin toàn bộ, keo chỉ zin máy số zin chạy cực êm cực mượt Xe cá nhân ủy quyền hoặc mua bán nhanh gọn  Ai cần liên hệ alo trực tiếp xem xe, Ưu tiên người mua Sài dc xe chất lượng mà giá rẻ Xem xe trực tiếp thợ tet xe thoải mái Mua bán trao đổi các loại xe khác",82538,N/A,Thái Lan,Đã sử dụng,Bảo hành hãng,2023,1.5 Luxury,Tự động,Xăng,Sedan,Khác,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p8_s16_1774727801,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/130712465.htm
