car_id,model,version_extracted,year,price_million,odo,gearbox,fuel,body_type_clean,origin_clean,exterior_color,is_single_owner,seats_clean,engine_capacity,drivetrain_clean,airbags_clean,image_folder,description
p18_s14_1774760090,Mazda Other,Unknown,2011,345.0,130000.0,Tự động,Xăng,Unknown,Khác,Đen,True,7,2.0,FWD,6,car_p18_s14_1774760090,"mazda cx9 2011 loai 2 cầu điên một chủ sử dụng từ mới cam kết xe đẹp từ ngoài vao trong không đâm va cấn đung chỗ nào chạy đúng km bảo dưỡng thường xuyên , máy bảy màu keo chỉ zin chay êm ,không có lõi nhỏ,cần bán cho nguòi hiểu loai xe nhâp cóTL cho nguòi thiên tr mua bán nhanh í"
p58_s5_1776275524,Mazda 3,1.5 AT Sedan,2017,365.0,66000.0,Tự động,Xăng,Sedan,Nhật Bản,Khác,False,5,1.5,FWD,2,car_p58_s5_1776275524,"Mazda 3 2017 xe cực đẹp chủ đi giữ gìn, máy số keo chỉ nguyên zin không lỗi lầm.Bảo hành cho anh chị yên tâm sử dụng, bao check toàn quốc"
p59_s13_1776275721,BT-50,2.2L 4x2 AT,2014,295.0,140836.0,Tự động,Dầu,Pick-up (bán tải),Nhật Bản,Cam,False,5,2.2,FWD,6,car_p59_s13_1776275721,"Cần bán xe như hình. Bán tải Mazda BT50. Năm sản xuất 2014. Phiên bản số tự động 1 cầu. Odo 14v km chuẩn rin ko tua. Xe nguyên rin ko lỗi, ko ngập. Đã lên màn hình, cam lùi, cam hành trình, cam 360 đầy đủ. Đăng kiểm mới. Ace thiện chí xem xe trực tiếp tại Mẹ Thứ, Hoà Xuân, Đà Nẵng."
p68_s9_1776276905,Mazda 2,1.5 AT,2023,405.0,9800.0,Tự động,Xăng,Sedan,Thái Lan,Khác,True,5,1.5,FWD,6,car_p68_s9_1776276905,"Mazda 2 1.5 AT Nhập khẩu Thái Lan Sản xuất 2023 1 chủ sử dụng từ đầu Odo 9.800 km xe lướt đúng nghĩa Tình trạng Zin 100, chưa va chạm, chưa thủy kích Nhập Thái Lan, chất lượng hoàn thiện cao hơn bản lắp ráp trong nước Odo cực thấp, chạy chuẩn 1 năm còn như xe mới Động cơ 1.5 AT bền bỉ, tiết kiệm xăng, đi phố cực hợp Kích thước gọn, dễ lái phù hợp gia đình trẻ, chị em, người mua xe lần đầu Hồ sơ pháp lý rõ ràng, sang tên nhanh gọn Giá bán 405 triệu"
p9_s2_1774727855,Mazda 3,1.5 Luxury,2024,595.0,8000.0,Tự động,Xăng,Sedan,Khác,Xanh,False,5,1.5,FWD,6,car_p9_s2_1774727855,"Em cần bán Mazda3 - 1.5 AT Luxury Sport 2024, màu xanh Cavasai, đăng ký cuối năm 2024 tại Hà Nội, biển 30/ 5 số . Xe nhà mua về xác định đi lâu dài nên giữ hơn cả giữ Vàng Miếng .... Đi cực ít, ODO mới 8.000 km chủ yếu đi cà phê với đưa đón gia đình, chưa kịp hành em nó. Tình trạng thì e nói thật gần như xe mới trong hãng chạy ra. Sơn zin 100, nội ngoại thất nguyên bản, không lỗi, không va quệt , không ngập nước. Bác nào khó tính cứ dẫn thợ check thoải mái, sai em xin tặng luôn tiền xăng Máy móc êm ru, đi đầm, tiết kiệm xăng. Bản Luxury Sport nên đồ đạc đầy đủ, không thiếu gì cho nhu cầu đi gia đình hay đi làm hàng ngày. Bán đi em cũng tiếc lắm, nhưng cần đổi xe to hơn nên đành tìm chủ mới chăm em nó tiếp. Bác nào đang tìm xe đẹp, không phải nghĩ nhiều, mua về chỉ việc đổ xăng là chạy thì alo em . Xem xe tại Hà Nội Em Minh Châu"
p5_s14_1776268263,Mazda 2,2.0 Sport,2014,249.0,102000.0,Tự động,Xăng,Hatchback,Khác,Trắng,False,5,2.0,FWD,6,car_p5_s14_1776268263,Mazda 2 Sport sx 2014 Odo 102.000 km Giá rao 249tr ace hợp tài chính alo Có fix cho người thiện chí xem xe tl Xem xe tại hoà xuân đà nẵng
p20_s7_1774760489,Mazda 3,Unknown,2015,338.0,130000.0,Bán tự động,Xăng,Sedan,Việt Nam,Vàng,True,5,2.0,FWD,6,car_p20_s7_1774760489,"MAZDA 3 2015 XE 1 CHỦ VŨNG TÀU FORM ĐẸP, MÁY ÊM, GIÁ TỐT Mazda 3 Sedan 2015 Xe 1 chủ từ đầu, sử dụng kỹ Odo 130.000 km Xe đi giữ gìn, máy móc êm ái, nội ngoại thất còn đẹp Phù hợp đi gia đình hoặc công việc hằng ngày Trang bị tiện nghi Điều hòa mát sâu Màn hình giải trí trung tâm Camera lùi hỗ trợ đỗ xe Chìa khóa thông minh Start/Stop Tay lái trợ lực điện, vận hành nhẹ nhàng Tiết kiệm nhiên liệu, chi phí nuôi xe thấp Xe ở Vũng Tàu Giá bán 3xx triệu x nhỏ còn thương lượng Ai cần xe đẹp, chính chu Đinh liên hệ xem xe trực tiếp Hỗ trợ xem xe thoải mái, thiện chí bớt lộc Mazda 3 form đẹp, giá mềm mua về chạy ngay, không cần làm gì thêm"
p33_s11_1776272922,CX-5,2.0 Premium,2024,825.0,13500.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Khác,True,5,2.0,FWD,6,car_p33_s11_1776272922,"Xe mazda cx 5 premium eẽclusive 2.0. Bản 2024 Odo 13500 . Xe chính chủ Thiết kế nội thất hiện đại,sang trọng Động cơ mạnh mẽ, vận hành êm ái"
p18_s13_1774760079,Mazda 3,1.5L Luxury,2024,550.0,30000.0,Tự động,Xăng,Hatchback,Việt Nam,Đỏ,False,5,1.5,FWD,6,car_p18_s13_1774760079,"Mazda 3, dòng Sedan, màu Đỏ quyến rũ, sản xuất năm 2024 tại Việt Nam. Xe sử dụng nhiên liệu Xăng, hộp số Tự động, mang lại trải nghiệm lái mượt mà. Số chỗ ngồi 2. Quãng đường đã đi 30.000 km. Mazda 3 là sự kết hợp hoàn hảo giữa phong cách thể thao và tiện nghi cao cấp, phù hợp cho cả nhu cầu di chuyển hàng ngày lẫn những chuyến đi xa Khung gầm chắc chắn, hệ thống treo êm ái, mang lại cảm giác lái đầm chắc và ổn định. Hệ thống giải trí đa phương tiện với màn hình cảm ứng lớn, kết nối thông minh, giúp bạn thư giãn trên mọi nẻo đường. Điều hòa tự động hai vùng độc lập, đảm bảo không khí trong xe luôn trong lành và mát mẻ. Hệ thống đèn chiếu sáng LED hiện đại, tăng cường khả năng quan sát trong điều kiện thiếu sáng. Gương chiếu hậu chỉnh điện, gập điện, tích hợp đèn báo rẽ, tiện lợi và an toàn. Vô lăng bọc da tích hợp các nút điều khiển chức năng, giúp bạn dễ dàng thao tác. Ghế da cao cấp, ôm sát cơ thể, mang lại cảm giác thoải má"
p8_s8_1774727733,Mazda 2,Prestige 2.2 AT HTRAC,2019,365.0,36000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Trắng,True,7,1.5,FWD,6,car_p8_s8_1774727733,"Mazda2 sedan 1.5AT Luxury 2019 nhập Thái, màu trắng, xe cá nhân 1 chủ từ đầu đk T3/2020, đã đi 36 .000 Km, xe sử dụng kỹ, bảo dưỡng đầy đủ, còn mới cứng. - Xe trang bị Ghế da pha nỉ, màn hình kết nối apple carplay, cam lùi, cảm biến lùi, đèn led , ga tự đông cruise control, - Cam kết xe đẹp nguyên bản, bao check test toàn quốc. - Giá 365tr, còn bớt lộc khi xem xe. - Cảm ơn ac đã quan tâm LH ĐT bên dưới để xem xe"
p38_s6_1774766311,Mazda 3,2.5 Luxury,2017,405.0,47000.0,Tự động,Xăng,Hatchback,Việt Nam,Trắng,True,5,2.5,FWD,6,car_p38_s6_1774766311,"Loại xe MAZDA 3 HB FL Hộp số Số tự động Năm sản xuất 2017 1 chủ Màu Trắng Nội thất Đen ghế da zin theo xe Biển số 51G-418.47 Số km 47.000km full lịch sử hãng Phụ kiện lắp thêm Dán phim, thảm lót sàn, 4 lốp michelin, camera hành trình, cảm biến áp suất lốp. Pháp lý xe Cá nhân. Tình trạng xe Nội ngoại thất hoàn hảo, sạch sẽ. Cam kết Không cấn đụng, không ngập nước, không tua odo, không phạt nguội hay tranh chấp. Đăng kiểm 05/2026 Giá bán 405 triệu."
p66_s17_1776276730,Mazda Other,Luxury,2025,880.0,18000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Khác,True,7,2.0,FWD,6,car_p66_s17_1776276730,Xe mới mua. Chưa đâm đụng. Ko ngập nước. Test xe thoải mái. Mua tại mazda trường trinh. Xe đang ở sài gòn
p26_s1_1776271736,Mazda 3,1.5 AT,2018,395.0,80000.0,Tự động,Xăng,Sedan,Nhật Bản,Trắng,False,5,1.5,FWD,6,car_p26_s1_1776271736,"Gia đình chuyển đi nước ngoài công tác, cần bán xe gia đình mua từ 2019. Xe Mazda 3, màu trắng, AT sản xuất 2018 Xe đã đi 80.000 km, không bị ngập nước, bao test xe, không lỗi, không va đập"
p10_s18_1776269026,Mazda 3,Unknown,2018,405.0,100000.0,Tự động,Xăng,Hatchback,Việt Nam,Trắng,False,5,2.0,FWD,6,car_p10_s18_1776269026,Bán Mazda 3 HB 2018 Xe chạy 10v km Cam kết không đâm đụng không ngập nước Hỗ trợ bank 70 giá trị xe Xem xe tại HN
p21_s10_1774760733,Mazda 3,Unknown,2014,270.0,174005.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,2.0,FWD,6,car_p21_s10_1774760733,"Mazda 3S 2014 xe chạy 174005 km. - Thiết kế đẹp, nội thất rộng rãi. - Động cơ bền bỉ, tiết kiệm. -lốp mới ,đăng kiểm dài"
p1_s15_1774726293,CX-5,Premium Exclusive 2.0 AT,2023,785.0,73000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Trắng,False,5,2.0,FWD,6,car_p1_s15_1774726293,"- Cần bán Mazda Cx5 2.0 Premium Exclusive 2023. Màu trắng. cam kết odo chuẩn 73,000 km. Full lịch sử hãng. Sơn zin còn nhiều. Tình trạng gần như mới - Bánh sơ cua chưa hạ. 4 vỏ còn dày - Trang bị full option ghế da nepa chỉnh điện nhớ ghế 2 vị trí, cửa sổ trời, đề Star/stop, phanh tay điện tử, đầu DVD, camera de, HUD kính hiển thị tốc độ, - Cam kết đúng km. Không đâm đụng, ngập nước, máy số zin - Bán bao rút hồ sơ gốc, bao pháp lý, phạt nguội - Thiện chí xem xe giá cả còn thương lượng"
p46_s9_1774768111,Mazda 3,1.5L Luxury,2025,605.0,4000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Xanh,False,5,1.5,FWD,6,car_p46_s9_1774768111,"MAZDA 3 1.5AT LUXURY ,số tự động,máy xăng,5 chỗ,màu xanh dương,sx 2025 -Xe TUYỆT ĐẸP,ZINMỚI 99, ĐÚNG 4000km bao test hãng -BSTP HCM,SƠN ZIN 100 -Cam kết không ngập nước, không lỗi,HỔ trợ Ngân Hàng 70.. -Xem xe q 7,HCM..SẼ HOÀN TOÀN ƯNG Ý NGAY..."
p11_s9_1776269123,Mazda 3,3.0,2023,569.0,43000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,3.0,FWD,6,car_p11_s9_1776269123,"Cần bán mazda 3 đời 2023 Xe rất đẹp chất xe gia đình đi không kinh doanh dịch vụ. Xe không cấn đụng ngập nước bao check test thoải mái. Lịch sử bảo dưỡng hãng. Xe biển tiền giang gốc miền nam nha anh chị. Do chính sách đăng bài nên em che biển số, chứ xe kg phải gốc miền ngoài nha anh chị Odo 43.000km Bao rút hồ sơ cho anh chị Giá 569 tr Call hoặc gặp Mr để xem xe"
p44_s17_1774767708,Mazda 3,1.5 AT Sedan,2016,358.0,110000.0,Tự động,Xăng,Sedan,Khác,Đen,False,5,1.5,FWD,2,car_p44_s17_1774767708,"Mình bán Mazda3 1.5AT 2016, đi rất ít mới chạy được 11 vạn, bảo dưỡng full hãng nên chất lượng xe còn rất tốt, mọi thứ đều còn nguyên bản hết, 1 dàn lốp Michelin mới Cam kết máy số nguyên bản ko tai nạn ngập nước Các bác mua nhờ ng qua check test thoải mái ạ Trên đây là hình ảnh xe mình"
p39_s9_1774766592,Mazda 3,Unknown,2019,420.0,80000.0,Tự động,Xăng,Sedan,Khác,Xanh,True,5,2.0,FWD,6,car_p39_s9_1774766592,"Mazda 3 sx 2019 bản full, cửa nóc ghế chỉnh điện Một chủ mua mới sử dụng từ đầu Chìa khoá đủ 2 chìa theo xe Ko lỗi máy số rin"
p62_s13_1776276191,Mazda 6,Unknown,2017,510.0,70000.0,Tự động,Xăng,Sedan,Khác,Xanh,True,5,2.0,FWD,6,car_p62_s13_1776276191,"Mazda 6 màu xanh ngọc đời 2017, xe chính chủ. - Xe nữ sử dụng, đi ít, giữ gìn cẩn thận. - Xe nguyên bản, chưa qua sửa chữa. - Giá 510 triệu. - Xem xe tại Gò Vấp."
p49_s2_1774768759,Mazda Other,2.5 AT 2WD,2017,540.0,75000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Khác,True,5,2.5,FWD,2,car_p49_s2_1774768759,"Cx5 2.5 1cầu sản xuất 2017 đăng ký T12/2017 tư nhân 1 chủ sử dụng từ mới,xe zin toàn bộ xe anh chị em thiện chí alo em ạ"
p68_s17_1776276944,CX-5,2.0 Luxury,2023,755.0,22000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Khác,True,5,2.0,FWD,6,car_p68_s17_1776276944,"Mazda CX-5 2.0 Luxury 2023 Xe tư nhân, 1 chủ từ đầu, đăng ký Hà Nội Sản xuất 2023 Odo 2,2 vạn km chạy chuẩn, zin nguyên xe Tình trạng Xe đẹp, máy số nguyên bản Không tai nạn, không ngập nước Bảo dưỡng định kỳ hãng Nội ngoại thất sạch, đi giữ Phiên bản Luxury Đèn LED, màn hình lớn Ghế da, điều hòa tự động Gói an toàn i-Activsense cơ bản Vận hành êm, tiết kiệm, chi phí nuôi thấp Giá bán 755 triệu Có thương lượng cho người thiện chí Hỗ trợ sang tên nhanh, check xe thoải mái"
p6_s18_1774727434,Mazda 6,2.0L Premium,2022,679.0,29000.0,Tự động,Xăng,Sedan,Việt Nam,Trắng,False,5,2.0,FWD,6,car_p6_s18_1774727434,"ĐI PHỐ ÊM, ĐI XA ỔN, THẾ LÀ ĐỦ. Sedan hạng D Động cơ SkyActiv-G 2.0L Công suất 154 mã Hộp số Tự động 6 cấp Mức tiêu hao nhiên liệu 67L/100km hỗn hợp Đèn trước LED sắc nét, có tự động bật/tắt Mâm hợp kim 19 inch Ghế da cao cấp Ghế lái chỉnh điện nhớ 2 vị trí Màn hình trung tâm 7 inch Hệ thống Mazda Connect Apple CarPlay / Android Auto Âm thanh 11 loa Bose cao cấp Điều hoà tự động 2 vùng Phanh tay điện tử Auto Hold 6 túi khí Cân bằng điện tử Camera lùi Cảnh báo điểm mù Cảnh báo phương tiện cắt ngang Cảnh báo lệch làn Hỗ trợ giữ làn... MAZDA 6 PREMIUM 2.0 ĐỜI 2022 Odo 29.000 km Nội Ngoại thất long lanh Bao kiểm tra hãng, rút hồ sơ gốc. Thủ tục hồ sơ rõ ràng nhanh gọn Hỗ trợ bank 65"
p33_s12_1774765413,Mazda 2,Premium Sedan,2019,375.0,42110.0,Tự động,Xăng,Sedan,Việt Nam,Trắng,True,5,2.0,FWD,6,car_p33_s12_1774765413,"Mazda 2 sx2019 1 chủ từ mới, k lỗi nhỏ Cam kết gì cũng dc, cọc bnhiu online e cũng ok, mazda 2 chạy rất hay, hơn vios city về cảm giác lái, chia sẻ từ ng buôn nhiều xe và lái quá nhiều sedan hạng B Xe đi chuẩn 4v kilomet lốp theo xe"
p46_s15_1774768172,Mazda 3,2.0 AT,2018,455.0,90000.0,Tự động,Xăng,Sedan,Việt Nam,Trắng,False,5,2.0,FWD,6,car_p46_s15_1774768172,"Gia đinh minh can ban xe Mazda3 Facelip Premium bản 2.0 Full Option màu trắng cuối 2018 đi cực thích và tiết kiệm nhiên liệu, Option đầy đủ hơn bản 1.5 rất nhiều như Hud kính lái, ghế điện, vành 18 inch..vv.. và đắt hơn 150tr lúc mua mới, xe cua nha minh cuc moi giu gin, chỉ đi làm trong phố 3km và cuối tuần lên nội ngoại hoặc cafe cùng bạn bè chưa đi xa bao giờ, cac ban xem qua la biet ngay, moi đi đuoc hon 9v km xịn, san xuất đ/ký cuối 2018 Bien Ha Noi 30xxxx Đi rat co loc gap nhieu may man xe đi rat giu gin, toan đe trong nhà nen tranh đuoc mua va nang, 2 khoa moi cung, đang kiem phi đuong bo đen tan cuối nam 2027 moi phai đong, minh đa lap them mot so đo het hơn 20tr Len dan loa trung tam loai tot nhat cua Marshall nghe cuc hay, lên 4 Lốp Michelin đi cực thích, mua thêm lót sàn 6D trong hãng, kich hoat Full tinh nang an, hack xem Video cho man hinh trung tam đe de dang đieu khien, tinh can than nen minh thay dau bao duong đinh ky theo che đo trong hang Mazda, Xe nguyen ban 100 nen cac ban co the test thoai mai o bat ky đau neu sai minh xin tang cả xe, trước mua mới gần 1tỷ, nay gia đinh minh ban gia rất hợp lý 455tr Co thuong luong nhiet tinh cho ban nao mua ve su dung No SMS."
p48_s17_1774768690,CX-8,Premium,2020,759.0,37000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Xám,False,7,2.0,FWD,6,car_p48_s17_1774768690,"MAZDA CX-8 PREMIUM 2020 Màu xám sang trọng Odo 37.000 km xe gia đình đi kỹ Giá 7xx triệu thương lượng thiện chí TRANG BỊ NỔI BẬT Động cơ 2.5L SkyActiv mạnh mẽ, tiết kiệm Hộp số tự động 6 cấp, lẫy chuyển số vô lăng Ghế da cao cấp, ghế lái chỉnh điện nhớ ghế Màn hình trung tâm lớn, Apple CarPlay / Android Auto Camera 360, cảm biến trước sau HUD kính lái hiển thị tốc độ Gói an toàn i-Activsense Cảnh báo điểm mù Hỗ trợ giữ làn Phanh khẩn cấp Điều hòa 3 vùng độc lập 7 chỗ rộng rãi CAM KẾT Không đâm đụng không ngập nước Máy số zin, odo chuẩn Hồ sơ pháp lý rõ ràng Bao test hãng / gara uy tín Sang tên nhanh gọn MazdaCX8 CX8Premium SUV7Cho XeGiaDinh XeCuChatLuong MazdaCu XeDepGiaTot"
p58_s14_1776275605,Mazda 3,Unknown,2016,368.0,90000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,2.0,FWD,6,car_p58_s14_1776275605,"Mazda 3 2016 , chắc mới nhất hn luôn , 9v , lốp theo xe , rin cả cây , giá nhân dân 36x Cam kết nguyên rin , ko va chạm , ko ngập Bao trek tess Xem xe mỹ đình hn"
p36_s10_1776273256,Mazda 6,2.0L Luxury,2020,565.0,8000.0,Tự động,Xăng,Sedan,Khác,Cam,False,5,2.0,FWD,6,car_p36_s10_1776273256,Gia đình cần bán Mazda 6 2.0 Luxury sx 2020 model 2021 8v km. Cam kết Không đâm đụng ngập nước máy số nguyên bản xe sx 12/2020
p11_s16_1774728314,CX-8,Premium,2022,829.0,57000.0,Tự động,Xăng,SUV,Khác,Cam,False,7,2.0,FWD,6,car_p11_s16_1774728314,"Mazda CX8 Premium 2022 - Odo 57000km -Trang bịđèn full led,cảm biến trước- sau, cảnh báo điểm mù, camera 360,mâm lốp nguyên zin theo xe,cửa sổ trời,màn hình zin theo xe, ghế da nappa,ghế tài ghế phụ chỉnh điện, nhớ ghế lái 2 vị trí, phanh tay điện tử, auto hold,cruise control,... - Giá 829- bớt lộc, hỗ trợ bank Thy"
p15_s16_1776269845,Mazda 6,Premium 2.0 AT,2019,530.0,80000.0,Tự động,Xăng,Sedan,Việt Nam,Khác,True,5,2.0,FWD,6,car_p15_s16_1776269845,"Mình lên đời xe nên muốn ra đi con vợ bé Mazda 6 sx 2019 bản 2.0 Premium - Odo 80.000 km ,xe chính chủ biển Sài Gòn - DK T6/2024 - Đăng kiểm đến T6/2027 - Bảo dưỡng full lịch sử hãng - Trang bị chế độ lái, phanh tay điện tử Auto Hold, cảnh báo lệch làn,cửa sổ trời , cảm biến quanh xe, Đèn full led, lãy số vôlang, đèn - gạt mưa tự động, ghế điện... Giá bán 52x tr bớt Lộc TUẤN"
p50_s19_1774769187,CX-30,Luxury 2.0 AT,2022,600.0,80000.0,Tự động,Xăng,SUV / Cross over,Thái Lan,Khác,True,5,2.0,FWD,6,car_p50_s19_1774769187,"Xe nhập thái 1 chủ từ đầu xe bảo dưỡng hãng từ đầu , bao ko đâm đụng ko ngập nước ."
p33_s8_1776272909,CX-5,2.0 Premium,2020,698.0,60000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Trắng,True,5,2.0,FWD,6,car_p33_s8_1776272909,"Ít sử dụng nen gia đinh minh can ban xe Mazda Cx5 Premium Full Option màu trắng bản cao cấp nhất đăng ký T1/2021 biển Hà Nội 30G moi đi được hơn 6v km, 4lop nguyên bản từ đầu, lốp sơ cua zin 100,đăng kiểm đến tận năm 2028, các bạn qua xem sẽ thấy nhà mình giữ gìn thế nào. Mình đa lên mot so đo chơi hết gần 20tr Lắp thêm cảm biến áp suất lốp loại trong hãng, lên mặt calang của mustang , phanh khoảng cách, lot san xịn nhất loại 6D..vv... Xe rất mới đầy đủ lịch sử bảo dưỡng trong hãng nen cac ban co the test thoai mai, nay minh ban giá rất hợp lý 698tr . Co thuong luong nhiet tinh cho ban nao mua ve su dung Ko nhan tin."
p56_s18_1776275339,CX-5,2.5 Signature Premium 2WD I-Activ,2019,625.0,88888.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Đỏ,True,5,2.5,FWD,6,car_p56_s18_1776275339,"Mazda CX-5 2.5L Signature Premium 2019 màu đỏ, xe 5 chỗ, sản xuất tại Việt Nam. - Động cơ xăng, hộp số tự động. - Thiết kế sang trọng, nội thất tiện nghi. - Xe vận hành êm ái, tiết kiệm nhiên liệu. - 1 chủ từ mới. Biển số HN"
p22_s5_1776271166,Mazda 6,2.0L Premium,2022,678.0,30000.0,Tự động,Xăng,Sedan,Việt Nam,Khác,True,5,2.0,FWD,6,car_p22_s5_1776271166,Bán mazda 6 premium sx 22 bản cao cấp 1 chủ mua mới chạy chuẩn 30 ngàn km bao test xem là ưng ưng là đi test ạ .
